url,industries,regions,keywords,prompt,notes,period,type,paywalled
https://www.atlantaga.gov/government/departments/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Atlanta Procurement,,,,tender,
https://www.portland.gov/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,City of Portland Procurement,,,,tender,
https://www.ucop.edu/procurement-services/,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,UCOP Procurement,,,,tender,
https://www.utsystem.edu/offices/procurement,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,University of Texas System Procurement,,,,tender,
https://purchasing.psu.edu/,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,Penn State Purchasing,,,,tender,
https://procurement.umich.edu/,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,University of Michigan Procurement,,,,tender,
https://finance.uw.edu/ps/,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,University of Washington Procurement,,,,tender,
https://cfo.asu.edu/purchasing,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,Arizona State University Purchasing,,,,tender,
https://procurement.gatech.edu/,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,Georgia Tech Procurement,,,,tender,
https://www.finance.ucla.edu/purchasing,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,UCLA Purchasing,,,,tender,
https://fingate.stanford.edu/procurement,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,Stanford Procurement,,,,tender,
https://vpf.mit.edu/procurement,Infrastructure & Energy Services;EPC Contractors;Renewable Energy,Europe,MIT Procurement,,,,tender,
https://www.hydroquebec.com/business/suppliers.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Hydro-QuÃ©bec Suppliers,,,,tender,mixed
https://www.bchydro.com/suppliers.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,BC Hydro Suppliers,,,,tender,mixed
https://www.hydroone.com/about/careers-and-suppliers/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Hydro One Procurement,,,,tender,mixed
https://www.opg.com/suppliers/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Ontario Power Generation Suppliers,,,,tender,mixed
https://www.saskpower.com/Procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,SaskPower Procurement,,,,tender,mixed
https://www.hydro.mb.ca/suppliers/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Manitoba Hydro Suppliers,,,,tender,mixed
https://www.nspower.ca/about-us/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Nova Scotia Power Procurement,,,,tender,mixed
https://www.nbpower.com/en/about-us/suppliers/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,NB Power Suppliers,,,,tender,mixed
https://www.nationalgridus.com/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,National Grid Suppliers (US),,,,tender,mixed
https://www.duke-energy.com/our-company/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Duke Energy Suppliers,,,,tender,mixed
https://www.nexteraenergy.com/company/suppliers.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,NextEra Energy Suppliers,,,,tender,mixed
https://www.southerncompany.com/suppliers.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Southern Company Suppliers,,,,tender,mixed
https://www.pge.com/en_US/about-pge/company-information/procurement/procurement.page,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,PG&E Supplier Diversity / Procurement,,,,tender,mixed
https://www.sce.com/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,SCE Procurement,,,,tender,mixed
https://www.sdge.com/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,SDG&E Suppliers,,,,tender,mixed
https://www.nypa.gov/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,NYPA Procurement,,,,tender,mixed
https://www.tva.com/business/doing-business-with-tva,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,TVA Procurement,,,,tender,mixed
https://www.bpa.gov/about/who-we-are/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,BPA (Bonneville) Procurement,,,,tender,mixed
https://www.ercot.com/about/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,ERCOT Market Participant / Procurement,,,,tender,mixed
https://elibrary.ferc.gov/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,FERC eLibrary (filings / projects),,,,tender,mixed
https://www.etihadrail.ae/en/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Etihad Rail Tenders,,,,tender,mixed
https://www.adac.ae/English/DoingBusinessWithUs/Pages/default.aspx,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Abu Dhabi Airports Procurement,,,,tender,mixed
https://www.dubaiairports.ae/corporate/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Dubai Airports Procurement,,,,tender,mixed
https://www.emiratessteelarkan.com/en/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Emirates Steel Arkan Suppliers,,,,tender,mixed
https://www.ega.ae/en/suppliers/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Emirates Global Aluminium Suppliers,,,,tender,mixed
https://www.dm.gov.ae/municipality-business/tenders/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Dubai Municipality Tenders,,,,tender,mixed
https://www.tennet.eu/suppliers/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,TenneT Suppliers,,,,tender,mixed
https://www.50hertz.com/en/Company/Suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,50Hertz Suppliers,,,,tender,mixed
https://www.amprion.net/Suppliers/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Amprion Suppliers,,,,tender,mixed
https://www.transnetbw.de/en/company/procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,TransnetBW Suppliers,,,,tender,mixed
https://www.elia.be/en/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Elia Suppliers,,,,tender,mixed
https://www.nationalgrid.com/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,National Grid (UK) Suppliers,,,,tender,mixed
https://www.rte-france.com/en/working-with-us/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,RTE Suppliers,,,,tender,mixed
https://www.terna.it/en/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Terna Suppliers,,,,tender,mixed
https://www.ree.es/en/suppliers,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,REE Suppliers,,,,tender,mixed
https://www.fingrid.fi/en/company/suppliers/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Fingrid Suppliers,,,,tender,mixed
https://www.svk.se/en/about-us/procurement/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Svenska kraftnÃ¤t Suppliers,,,,tender,mixed
https://en.energinet.dk/About-our-company/Procurement,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Energinet Suppliers,,,,tender,mixed
https://www.statnett.no/en/about-statnett/procurement/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Statnett Suppliers,,,,tender,mixed
https://www.eirgridgroup.com/the-grid/procurement/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,EirGrid Procurement,,,,tender,mixed
https://www.nasa.gov/doing-business-with-nasa/procurement/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,NASA Procurement,,,,tender,
https://www.doi.gov/pam/acquisition,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Department of the Interior Acquisition,,,,tender,
https://www.epa.gov/contracts,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,EPA Contracting,,,,tender,
https://www.transportation.gov/osdbu/procurement-assistance,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Department of Transportation OSDBU / Procurement,,,,tender,
https://www.acq.osd.mil/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Department of Defense Contracting,,,,tender,
https://about.usps.com/business/procurement.htm,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,USPS Supplier Portal,,,,tender,
https://www.noaa.gov/organization/acquisition-and-grants,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,NOAA Acquisition,,,,tender,
https://www.energy.gov/management/procurement-and-assistance-management,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Department of Energy Procurement,,,,tender,
https://www.nih.gov/about-nih/what-we-do/nih-almanac/office-acquisition-management-policy,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,NIH Acquisition,,,,tender,
https://www.state.gov/acquisition/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,US Department of State Procurement,,,,tender,
https://www.tpsgc-pwgsc.gc.ca/app-acq/index-eng.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Public Services and Procurement Canada (PSPC),,,,tender,
https://housing-infrastructure.canada.ca/index-eng.html,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Infrastructure Canada Funding,,,,tender,
https://www.build.gov/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,US Infrastructure Grants (Build.gov),,,,tender,
https://cib-bic.ca/en/procurement/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Canada Infrastructure Bank Procurement,,,,tender,
https://cinea.ec.europa.eu/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,"European Climate, Infrastructure and Environment Executive Agency (CINEA)",,,,tender,
https://www.clean-hydrogen.europa.eu/funding_en,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Clean Hydrogen Partnership Calls,,,,tender,
https://climate.ec.europa.eu/eu-action/funding-climate-action/innovation-fund_en,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,Innovation Fund (EU climate action funding),,,,tender,
https://caleprocure.ca.gov/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,Europe,California eProcure (Cal eProcure),,,,tender,
https://www.txsmartbuy.com/,Renewable Energy;Offshore Wind;Onshore Wind;Solar (Utility-scale);Hydrogen;Grid / Transmission;Oil & Gas (transition & maintenance);EPC Contractors;Marine & Offshore Construction;Fabrication Yards & Heavy Industry;Industrial Coatings & Corrosion Protection;Infrastructure & Energy Services,North America,Texas SmartBuy (TxSmartBuy),,,,tender,
